article_id,title,published_date,source,url,crime_type,description,district,locality,latitude,longitude,location_confidence,location_source,severity_score,risk_level,is_crime_relevant
aa4d23a7a7d23bb6,"Jewellery Shop Robbed In Vellore, 15 Kgs Of Gold, 500 Grams Of Diamonds Stolen","Thu, 16 Dec 2021 08:00:00 GMT",timesnownews.com,https://news.google.com/rss/articles/CBMi1AFBVV95cUxPQmRPdVZDc3k2YWQ2a1l1SEZ0MFg2dmJxeTV1c2gxWk5FemlvQzdhZzExQjFSZkcxUTlKVThlOVJSckpnLUprT2VxcXAzUHR6RUV2XzV6ak1tOGhydDgyNEI1aC1vTVgwWkVlZk1hUEZpdEZXZHBzZURjZEd6WmlURjd5aEZiU21hcDVmdmFnaTVoUXdoTWZJT0M1bjBDeEU3ejFOcFlYX0J6cnZKR3VBQmQzMmJHNnFwR0taUXhnakxPZV85dU1EeUpEaVk1V1hBcHZETtIB2gFBVV95cUxOcm05dmV3bFFlRmRreDFrTm8zZW5GVGdqdXBPd0J3Rm9tS0gxT1I1MlAxNnhMaXFoRThYYVg0QWZDR05HSlRCZDAtcklLQlZJQ2hVc3IyRjNWVVF2d1NNNEVwZTJKZzkxZVlVeXR6d01NeHN4MUc2VElidE8zUE1vTUt3c3hZVUxmaHhKN0V4cUM3Tm5kTGY5NjJvN2c3SHNLZlJUblJydnZ6ZFBlY1RBcVJJMktxaXpRdDN5ZVlXVFhsZGVDMmhJQlJadENtVmpOZHNPQTlETEdiQQ?oc=5,Theft,"Jewellery Shop Robbed In Vellore, 15 Kgs Of Gold, 500 Grams Of Diamonds Stolen timesnownews.com",Vellore,,,,LOW,"Jewellery Shop Robbed In Vellore, 15 Kgs Of Gold, 500 Grams Of Diamonds Stolen Jewellery Sho",2,Low,True
12f0ecd5fd335f89,Woman held for death of boy in Vellore,"Wed, 17 Jun 2026 07:00:00 GMT",The Hindu,https://news.google.com/rss/articles/CBMirAFBVV95cUxNdl9KQ050UG40TTV4YlBnWDU2bjZMN19BTWNNRUdXRVFpVFhIRWktdHlySHFHMVFmVEF1ZDJWazZDN1R5bVdCbWk0Vi1rZE9oYTY2OFp6TUpCOVFsSmdwTVd2M1FKT2FlMDB4dzlteHM3WFFpWk9GeGZ6cnI3MVJuY2Q5d3h6MTNQTnp1WnlVME9jeFc1WG8xdWREVDBpLXhGZDBCeHdpMnYyeC1w0gGzAUFVX3lxTFBKcUlpZ1ZySHl2cDVSck9PUkxuWjMyTmxBcUI3U2pydWhGN0NUeG00SVdzM1V2Ynlaa2hSdklOYnd6bVM0ZDVXbU9tZGNaaG1wNmtRTWhSZTVBeEtUNmdnT2hiWHl3dGNRMkpERTR0NVVkaWJ2VF9VOWZsNGhvT0FNcXAtOF90Q1pkVV9QYURybGNuOVRiM2V1T0hfQ2lGRTFIZWJ1amt6cnRPU0lrRVNZVkZB?oc=5,Murder,Woman held for death of boy in Vellore The Hindu,Vellore,,,,UNKNOWN,Woman held for death of boy in Vellore Woman held for death of boy in Vellore The Hindu,10,Critical,True
1bcc2d5b6deec028,"Day after six-year-old found dead in Vellore house, aunt held for murder","Wed, 17 Jun 2026 07:00:00 GMT",The New Indian Express,https://news.google.com/rss/articles/CBMizwFBVV95cUxPdkJYbzY1MmpJc2ZtRzlBT0ZGWFlrMHlTYzVHWWVubE94eUJxa0NnQ3BjNjFvOUNzMmxJU3dud1RxeEkyM3NTTTVJUEhWd3I5Y21rUkt4SnhJZ2lGMVYzdV9rNC11ZW96Mlk2YlRBaGdSX1NrX0RtU1lfMUFtc1hLeW5oMjhGNXNzZGZzeXRZeHZrYmJWUkR6aDN5WVVKUW5kbTJqcnExN1V5bUZmNG9iOGR0UG4wT3NKbFNodlRCMTdmNFZyRHRJTVBwNC02c2fSAdwBQVVfeXFMUERSU0hpTXRqcW5ObGdpeFE5RlF4SWlvbFR1a2MwLVNaZE8zdERMRmVmQkVpM1FySzZHRE1qb3FtNmJnVVFOcXk4RU8yUXZVbXl3cWcwSXktTmZWRU9JaGZyaTFacVdzb0pRTFZjMHRUX25rdGhHOF9pMGpwb1dMcnZKV0FySXVVTzNEODZVZmhHRWFoYmNjM2RPOFhQY0JBb2lfRzJMNk9CZUtlZEh2al93OFBiWFRtMVdYRnlmOFpBME14Nlk2bDkxYWZmYWRSR015Qmg3c3FWNXdJSA?oc=5,Murder,"Day after six-year-old found dead in Vellore house, aunt held for murder The New Indian Express",Vellore,,,,LOW,"Day after six-year-old found dead in Vellore house, aunt held for murder Day after six-year-old found de",10,Critical,True
3f3aa2af4f018c8d,"Man, son held in connection with death of farmer in Vellore","Fri, 03 Jul 2026 07:00:00 GMT",The Hindu,https://news.google.com/rss/articles/CBMixwFBVV95cUxNVzBZWVprb2RWZFB1SHdGcGF0SjZsTlJYUlBNaTdmNGRzTHFPWE5oTkxPWWtYQU9vVUxScTFDalJCOTZDMHlLcXlWeUZ6YW93M1h2S0lic0trTW5UbHBGSUIxM3ZOTWR5ZjBWWUxCYjVzRjNvWXJBQmNXVGtzNVNEOXcwaldoTGJpc0JRVUoxTVFmbV9lcEF1SUpOaGNhTXZlQ0RBMm9JUWJ5N3I5ZzFBMXVVNTNqWmNudGlyT0kzSkg4Sm8wOU000gHOAUFVX3lxTFAwcDVhWDA2MHRQNnZEZU9ac3Y0TkFLcGNLdktubDJISHF1c2dkWUI2TTJuTER0a0NOYm02c0JINk5KZDFnM2JQUnVuSktNMjBoSHNtSFVZU0JYa3hNUW5FaEFRVHkxeVdlU0NObTlGZkJQSE1fT01sREhiY1NmWk9hcHBlcS1GaEFENVk3MVdtZmltYjFoU0VIc0VqMFlvVElOa3pzU21Ed3hNY1c2ZkJudVBlSzVnclBlQTg2eHY4WHI1alprYURjbXlPTEFn?oc=5,Murder,"Man, son held in connection with death of farmer in Vellore The Hindu",Vellore,,,,UNKNOWN,"Man, son held in connection with death of farmer in Vellore Man, son held in connection with death of farmer in Vellore The",10,Critical,True
e564f37ffce4ebec,Autorickshaw driver held in Vellore over murder charges,"Sun, 03 May 2026 07:00:00 GMT",The Hindu,https://news.google.com/rss/articles/CBMiwwFBVV95cUxOa0huajl4Y184b29pcXc1ZWRmeXN3XzB1UXFjVUN0bmZteEowNHh4SWNNVTY1NldERHM3aTNfbmFrd3Y0T2VHQ1RVRkp3ZlNGeGZGcVBlRWRfSlBlQjNqLXhzZmtvZDhVR2kyaHFueGNlc1F6ajFxcDBFVnZWWUVzNFF6R0RianpxUHAzaWdnOWN6cndLUkZCVDZOVHpDYzJpSS1URzFsSUlEdmdKa0lfQ0hNRk1qeXJ0T0VleUJBc1VUSjTSAcoBQVVfeXFMTUpHelN2ZFcwRHNJTEZzQ0YtanYxVWRPa0JsRXdpT0w1QVlVOTNBQ1FfdzZpcFBiQmRLNDBkWmxJTzhXdGR4a3FFWHJubklQUV9mVF9qMzJYS0I1b29oVjVuSUdsaHhueTRhU1Z2U3dXTXpjbFRWTWJrS0tqbmNfWWhwenc3TUx0aGZwM2k5MzRhU0tZUjN4TEQ3c2c2cnItMXlydGRiZ3pubjA1NGV0UmlBUXNhOVl6clF0VDNiS2poRnUtUF81TDdmQQ?oc=5,Murder,Autorickshaw driver held in Vellore over murder charges The Hindu,Vellore,,,,LOW,Autorickshaw driver held in Vellore over murder charges Autorickshaw driver held in Vellore ove,10,Critical,True
b20634a92c8a4b52,Teen beaten to death by classmates in Vellore over suspected love affair,"Sun, 04 Jan 2026 08:00:00 GMT",The New Indian Express,https://news.google.com/rss/articles/CBMi0AFBVV95cUxQdm1TSkIyeHRSU0ZkZHNKWU1Ka1N2QlRBRU5HbDhDWTVDWFh2SzMxVmVfVXBQTFRLQkZWMUZYVVlUakRFWjVsWDFZU3BRSU1Td29ZaUFWQzUzMmtTME9ULVExY0VadTNEb1hkZU95aGdObTFXUjV1Y1Y1Wm1wajBLdmx5UVBqSDgzLVUxV0t4M0t3dWFlc3lIOU5yc3oyX280V2Y1UklYaFF5WjRmUTQ5UDNTUUlCWU1kNkVROHRFRW5vUlNpSnVKbWo4b25yTWJG0gHeAUFVX3lxTE9vZFRybENNdGpBR0p0dG5Sb1FJSlVfVWxtSHJ0SDZFdGxnRFg1MWFqNTEzSW9RT05saTR0T3dKMnNmUk1NWGZ0LVNScXkyX0REQWRtenpXSGcycENiX1RRSkNUZ1dwZnNOZnJTQTJyMzZHVE1TbVh2anpvU01SMzRmdHE5bnJvYkxPV1pjR2ZNbFZ2cDdiZEw2RkxlNUhISTBUMUpQYlNmZkVkU2Y4TDVoVG1Ca1pfcVdkNGZhZ2Y5NWpvLWFBWmJneTFnTFdoUE9SQkt6aWp2cWl5c3l0UQ?oc=5,Murder,Teen beaten to death by classmates in Vellore over suspected love affair The New Indian Express,Vellore,,,,LOW,Teen beaten to death by classmates in Vellore over suspected love affair Teen beaten to death by classmat,10,Critical,True
7f8d8bb99a06b88d,PMK leader murder: Two PFI members among four held near Pallikonda in TN,"Wed, 10 Dec 2025 08:00:00 GMT",The New Indian Express,https://news.google.com/rss/articles/CBMizwFBVV95cUxPWldqTnJSOHY4R2dabC11cWNoUVdpeC0tc3YtaTFzZ0pOS1FPRmFveHNyQl94TGtWd2ZkOWdVT3JjeWpLZXZFRTRWQ2pLenJSOXFVeEJ4cE1HLXk2dGhma1NxdUt5UGQxbXFVX21UWjRWbURNWU44R3I2aVR0M2NISVFsTVdmSlJxMFpMOXRpSHFtaE53Mm1RZ2FXcFVvUGVkNVNPOXlSYkI4elBKTG1pUVBQaUpyalF2c0F6clJHUGhXNDN3bF9lc0hKVTNWOW_SAdwBQVVfeXFMT2d3LWlxZGRqNGJESHBhMWpwNEJvZ08zSkhQNlljOWpoSWsyLXBmNzBFOTkxRTM1R1RxWmVjTFdTZE9lQklHNlhlbUE4a09YWDVUWFhNQzVzSTdINDlla3ZHWDVQMDE4Wmd4WUhBczBRZlVOSkZWQmVVd1FuVENXOGQ1UlFZdVhfWS13cWJBM2xEeVNrcmVxQ0xZaldMOG5ES0xvYVgtVlpTZ3l4QmNDT1JlTjhtNzVDSVN2bzMxZVgwS29WcXBCSk1XTUlNUWxHSGstbWttZ3RnTVo3Uw?oc=5,Murder,PMK leader murder: Two PFI members among four held near Pallikonda in TN The New Indian Express,Vellore,Pallikonda,12.905489,78.940936,HIGH,PMK leader murder: Two PFI members among four held near Pallikonda in TN PMK leader murder: Two PFI members among four held ne,10,Critical,True
b6ca755e8b3b99fb,CMC Vellore organises candle light march over Kolkata rape-murder case,"Fri, 23 Aug 2024 07:00:00 GMT",The Hindu,https://news.google.com/rss/articles/CBMi1wFBVV95cUxORUJ5NVlabmswdzV5OWZ0cTJjQzAyUXI0Y0VXLU1vWEJGRlgwcmwta3BYM0Y1Qjk0ZTZGYl9EUThGSkRYei1EX2ZfdTNnU3YtUnpzQkJaTUJkVXZkOXhKdmRxTXBUWDB0TkNGcW00TXRmQzh6SEJfanlhSnZVd3NmV3J5eVZFT2V4LUdYVUdnLXN5QzR1MHFZdXlYa0ZuMDB0a0RiQm40Y1BSN2Nfd0xneUNkOC1QZUY0OGtNTGtUaDNBZjctVWxBdlFpcnRzeWp0ejNPVjFyRdIB3gFBVV95cUxNT2pwa2ZKTFVjZzJvVDJPTktLRE5TQzNjQ1I2Rm4wM3M3VVhvSDVYbE5jdHBCRDFDSVZVWk8xRGY4NkpCdjBadGNPTlBrMTB5N1N2eDhuQjFrWGJ0Tl93eU1tTi1sa3VCZXdkdnJKWlp3dldtMHI4MzhFMjIwT0xnZUl4b1ROb2ItcXhsLUtQX3l6RjJIM3NQR096TEc1R0JITGNYeXFEOWJBNXpLT3hpTC1PbFItdDdJc3lWZGFjdTdGWEFnREhCM2xzTW02ek1Qc0llZHdOQVc1ZUJFOGc?oc=5,Murder,CMC Vellore organises candle light march over Kolkata rape-murder case The Hindu,Vellore,,,,UNKNOWN,CMC Vellore organises candle light march over Kolkata rape-murder case,10,Critical,True
4d64ffa90e05a986,CBCID set to crack Vellore murder case,"Sat, 03 Aug 2013 07:00:00 GMT",The Hindu,https://news.google.com/rss/articles/CBMiqwFBVV95cUxObm5OQWg4bllPeDktNXdMOXRBNzFpY0prVjVMYW5QdGZnQ0RtdnpMT0F0bGQyZTVOMGE1NDBIOElIZl84NVVCSTBMOUtnWDZ0TDkxLXBxS1hQZjBuMjU2ekF0djh6OVNacUNsZmtmNUJhZVIzTlhwWDBVcmdwOUJoc2dXQnREaVd4WERfcGVkMVNqeGx6MDJmd3BpYnlaSkp5VW1HdHY5OXZwc1HSAbIBQVVfeXFMUEluZndEU1ljWHJDamQycjZrMWRjcU9zNE1sR0VvVFdfSnEwWUNpcTd5S0tPTWZITkdsTjJhSHBDMFR5N29SNkZmYmlVRVRNTnlkdmZPWENCblc3N3JHT0hDX3liUVhkZnh3V2lfbk41TDZ2VmJ3RHRiaXAxc1NQMVloOVNBLXpacmJqZ0gtcTRLQXNfMm1kekFDMEFhQUJYTDF5dTVnYXg2MlVtY3RJNUVSZw?oc=5,Murder,CBCID set to crack Vellore murder case The Hindu,Vellore,,,,LOW,Vellore mentioned without exact incident locality,10,Critical,True
b0257376cfde7850,"Three, including warden of Puzhal prison, murdered by gang in Vellore","Wed, 09 Dec 2020 08:00:00 GMT",The Hindu,https://news.google.com/rss/articles/CBMi0wFBVV95cUxPbjRtZDBSTDE1N2FEaHU5OEsxSk1kT1dyV3BKTG5seUsxWFFjLWducW1DaktmbThCbTFXZnNGTjRLUEpaWk56VGtWR2pwQXJsd3RFdG9reS1KRFlYYmVHMF9oR0F2ZjlheEUzTXAzNGFtWmc0LTZIYzRpWk9wdEs0WG9kdjhFNFVXSmkwZU5vYVJWT0w0S2ZzWE50clJ3N3VvazJwejFoUmJFYXYtNHpLOTJRSTg2ZDh3bWc2YjVqNmdKM0ZicG05WEl6eWMyVno0TUl30gHaAUFVX3lxTE5XRXJ6YlkyMUE1ZW9YVmJvTU5jcnlXVFg2TldQYjhGTXc4eENESDRPUlNyODdlY3lNWEZkS0prOWROYWRMQU9BTjhBVnNaVnkzdG9veDNubmd5dDltampHTmFTOUY5R2hNS1d4cHFvTzR2NGtKVGV1WDBXTC11b0xKWkFDQVpuUlV6N3dDVno1TkFpZGlZTktleW9UU1I2bi1uTzJhaTRabS0wY3BEd2ttQks2Ul85bTAwQ2E0YmNFanBiMWlvcVJ2VVRDTVpOV0w5LWZPVHVzYnRB?oc=5,Murder,"Three, including warden of Puzhal prison, murdered by gang in Vellore The Hindu",Vellore,,,,LOW,"Three, including warden of Puzhal prison, murdered by gang in Vellore Three, including warden of Puzhal prison, murdered by gang",10,Critical,True
1313b6cced590ac8,"Woman murdered, hunt on for killer in Vellore","Sun, 19 Jan 2020 08:00:00 GMT",The Hindu,https://news.google.com/rss/articles/CBMitAFBVV95cUxPcEQ2NURmVU5zamRTWEczbkdyMVlVZVBOcGNzalgyemd5dkk0ZXdEQnh6NzVsVlkzQkhPTGpxek1aM21GaDFYQ1BhRXU1T0VoX05rVUN2N0pxNnNuUVY1ajJZNGFPbHMwb3NMZ1U2ZExObUg3MlR6Tm9odTBQTWE3RTN1czlpQlBESXdTSldFSmcwMzg2X1otVjlDR0N2ZFphem5EVEFXSjN1X2ZCa2N0bEx0Rm3SAbsBQVVfeXFMUDVPNjNsTHZnSi1ZTGJaNWx2SGZvMVEzdWlKWTRlM2F1d3FQaFd1MWllSHc0aVBkNHpkcFk2akVfaGFHc0p5cXJtWGdtd3U1Y181bDM0cEp2bklFZVktX2M5SUVkQWZrZ24zVzlTeVFzRk82a2hmRHhZaGpvZmhTb0lYUkJIU3J4a0h5bEdTb09DUHlScUxQSUVFMGtWVnJmYk5TYXZqa0RZWXVjZkt5QjZBWVdBUkxNeDRvSQ?oc=5,Murder,"Woman murdered, hunt on for killer in Vellore The Hindu",Vellore,,,,UNKNOWN,"Woman murdered, hunt on for killer in Vellore Woman murdered, hunt on for killer in Vellore The Hindu",10,Critical,True
eadc07ef3fffabb9,"Doctors, nurses at CMC in Vellore, Ranipet wear black armbands against Kolkata rape-murder","Sat, 17 Aug 2024 07:00:00 GMT",The Hindu,https://news.google.com/rss/articles/CBMi7wFBVV95cUxPZFZ1d1dZMkhvN1h4V2dETkcyX2xBZFJIYkhaYlRIUDNuT0EtZnRJZW5WWDZycjVrWGNVX0cwajFCSC1KSHREdC1hWUtKRWdfN3o2cUpMMHlmMTRWeXpkMnJfWlZyUUhCX0tXLW05TlJqM1I3ckFmc0dIczZ6aHhkTFgwZWlGYl9BSXhkdDc2eW44SDU1S1B4TTF5UXNLeThvdnpJLV9DT3QzY2ZxOUMtRkJneHFfVmtfOTdwVWYtbm9mNHdGTmxIQ0RWcGNVR2tZU29yZXpOejBTZ0NjQnZ1cWlqSno5NG5sbU9FTnNSMNIB9gFBVV95cUxPeVNIdVdtTDgxcE5vbXZONWtEamNlZ3NUN0RPQk56cF95cm5VbzJkUTYyeXp5aVQ4NkdyNHNLNE1OR09rdHhORHJEV0xHTkNBWTVoLVBTV3ZWMG1EQTFER2xDLTVhVUF0Ym9raHVJNkhPT1d1ZGU4Vk11LW9reVFtZ3laT1NvX1pCeFJQcG1ETEVZa1pzV3dmdXJIZ0w0Z0MzMmlKUDFEZHAtOEJNbUcwNENWUTRHNGRxdlFaUmRVczhJOUtUMjB1NDluRGhIM19pandoanFRcG4tYm1IcXBjNVZ0V1pZNHdpaUc0NjVfN3gxd05TTEE?oc=5,Murder,"Doctors, nurses at CMC in Vellore, Ranipet wear black armbands against Kolkata rape-murder The Hindu",Vellore,,,,UNKNOWN,,10,Critical,True
6be1b4d85a5e5a20,Dalit youth Gokulraj murder accused Yuvaraj back in Vellore jail,"Thu, 25 Aug 2016 07:00:00 GMT",The Hindu,https://news.google.com/rss/articles/CBMi1AFBVV95cUxPLTdrN0RpOURWZHZfakNQcEUyWVMtVTJXWHpCM2R2QVJlNFJ6b3o3NnY0MW5qOVZGSU1vcjdBLUt0ZVExMVl2OG5QLXllWGVnWkM1cmEtcFVDSnE1ZnBiOF90MjkyMlA3eVFDRUZ4bDUwZHpMamd4NlBfcGlabHR3dWZvaVVCNjB2cEZIcjE5bm1LdlNUT2ZLelBKTDhleWdtWjlmeG9JWDMySkt3c0hoSkFwUjFQOHZQSHpKSUEyLXNKMWExMVFjcVRQX2hqWmpEdFktNNIB2wFBVV95cUxOYnRNQ3VESjdwREIxcU53X3VBc251ajFJZHI0bUhVR2F4SFJZdGJlZ0tDOGxRNXg0UzNiNldVaUpDVE01QkNzclJkeXFCVE5GcUZPU1hhMVNlNDdBRi10Q0xxSXF5eE9ROVREcUxzWHZMWXJCTXRJQm96S0Fkc2NMVWhzSDBuX3dLRlZKVm14LUtuYlRrVU1uV2pCaTg4djJLamNzNnpLSHp3MUZaMnlRRThJNmxjeUVLaVVFMEhJcnFheFhPVGtUeHpOdE1vb0c0REdBa0txYVlySlE?oc=5,Murder,Dalit youth Gokulraj murder accused Yuvaraj back in Vellore jail The Hindu,Vellore,,,,UNKNOWN,Dalit youth Gokulraj murder accused Yuvaraj back in Vellore jail Dalit youth Gokulraj murder accused Yuvaraj back in Vellore,10,Critical,True
b6344c28f3d05966,"Man murders wife, her partner in Kallakurichi and surrenders at Vellore Central Prison with severed heads","Thu, 11 Sep 2025 07:00:00 GMT",The New Indian Express,https://news.google.com/rss/articles/CBMi-wFBVV95cUxOOGQxQ1h3ZXJNT3BFT0hXSlFjNVdPUWRPcHI3bDd0RmpITGNqeDUxbHR5bWRCTlRNUUlWdVZ6TTdZaHI3alpnVVpxOHZYWkh4NFJva1ozTVNIMy0yT3U4S1J5WGhfblVTaW9GMW9neTJmYXI1YUlyUzVXY01EN3RQaFFfWmpCNU94bkdpTFRtMHMyVkJIcVQ5ZVdYYWQzaHdWRkpNWnpTOW9ORy1GampHVmVlbmpuMExWQ2NoTlJWVnRLZkpQTVprNWc4c0lzT05pbDRDbzBqakFvaEFpLW4zNW9MbG44ZmZsYmxJc1JrLWgwOUFJTk1VN1NuUdIBiAJBVV95cUxQVW5nMnFMZVlFWWF6UFpTNkVaMVluV2sxcVJDdnNVajAtQi03VlBEaE80OU1BVnMtZGV5RlZXM1hXMkYtbGZHdV82Sl90czE1Skg1azk0bGU5RXQ0RDlidzZzYlZseWdZamdFYndMNTBURkNtb21aSGozdmlQMWxIeF9rc3lYZ25wWS1Lb05heWRaelZHSUQ4TE9Ma1ZOYnNXazBBbmYwWUdkNm1TSjZLYndMMHQ3cFNrU21Da3c5aEZrNlUtb25BcTRxNkVrWl92MEZlbExWR255STNnbnI1MXI3Z2k1bHJETEVvLXdCUnpYcGJLU2V3NWxkVWduRFdqSUtqeXNsVWI?oc=5,Murder,"Man murders wife, her partner in Kallakurichi and surrenders at Vellore Central Prison with severed heads The New Indian Express",Vellore,,,,UNKNOWN,"murders wife, her partner in Kallakurichi and surrenders at Vellore Central Prison with severed heads Man murders wife, her partner in Kallaku",10,Critical,True
206bd99e6ed7a1f2,MBA student held for attempting to murder girlfriend in Vellore,"Mon, 30 Apr 2018 07:00:00 GMT",The Times of India,https://news.google.com/rss/articles/CBMi0wFBVV95cUxOMUl4eHRWN3FxVGVINFRoVWE3TWJsMTcxZkljTXdhVW51d21mUGE3aVJrdGdKdFpfLUF5bVBPQlMtMGtKRlF4dlRnVFV5dGhuaWdFNGlZd0t0dlhMTUd5b203cUlmN2VaRmRaaGw4anFHdTh0aHpqYkF3emFiOTk0TzhLaFNEcGRJMlFaQTRTOEE3Tmx2a1JMcHZmY0Z6Nm0zWXl5NU5vaVNwajVfakU5SE5qVzNwZ05KSTYwdUZFTWdjRURCLWdMbUZmX1I3aXNraXM40gHYAUFVX3lxTE9PbEltcjBHTFVoX2RXV2U3dzkxcXh3ZHdzbUdITEh3VHBYaGJVZF9fOW9aSFRyZV9qWUNEdnR4NFozaXBMbDd2UE5rYm16dG1BODZCeWpXVWp2NE9COU9CZkpmMl9PUXZYZTFmLWZ2Ulp4SURTLVI1V2tkSlNreFdhSGZncUoyazcwcFNFWndTTms1TDNib0tQOWpmUW5uZ0F2RlJXZElDTnA4MzBaOTNUeUdQNjJ6ZmVEVlljdHZoMEFaMXpYY3Z0b2lyUVdTTWZOSFlPTEFwTw?oc=5,Murder,MBA student held for attempting to murder girlfriend in Vellore The Times of India,Vellore,,,,LOW,MBA student held for attempting to murder girlfriend in Vellore MBA student held for attempting to murder girlfriend in Vel,10,Critical,True
4f0245358afa385c,Puratchi Bharatham stages protest in Vellore over Kavin's murder,"Sat, 09 Aug 2025 07:00:00 GMT",The New Indian Express,https://news.google.com/rss/articles/CBMixAFBVV95cUxQN0FQckhMa1RzcThxMnowMEg2WVphV3NJQTRSQndLaE4wcGNiMDVvZUZNVG13RnRTbzNmSTIxeE4yYjYzNi1JcEV0dEVTTGNIdkh4alhIc0k4YW80ZEJFTTdIVHJlSDVaNDZoMHhCUHc2MDUyME8wT3lLUGxONmJlbTdFUDNfUGVPTUhZcWtEYXVkNVlVSldnb2RQeW9DamFtYTFaVTZXTVBmTGNqUUxUeEM4OWtqZXBuU21qeTJEUzI0RUc30gHSAUFVX3lxTFBiWUJSSlpTWDhOV0VFZXRBd3ZtQTNVRHRIb3lNdXh1QWdHcDVoWHVVakk0REhzc2ZGYjNySnB4RGZfNnBiM2lUckVzNkM3dVQtR082X3VwRWhGb2Q3R0hkM05jNnNOSnh5dUo4QlFnRnF1Y3JmaWNpaXdnUjhnMWNGbDlqQ080QTR2eHhlaTVBOEhlV1ZMZlVGajZSdGpfM0RaYzFDUUViaGMtN2dBUTIwUGh4ZWZlUDFFd2ZFLS1NLUtwOUgwZko3VGhaTU8wOWFFdw?oc=5,Murder,Puratchi Bharatham stages protest in Vellore over Kavin's murder The New Indian Express,Vellore,,,,LOW,Puratchi Bharatham stages protest in Vellore over Kavin's murder Puratchi Bharatham stages protest in Ve,10,Critical,True
3213de4a9235c5e9,Cop opens fire to thwart murder bid on history-sheeter in Vellore,"Tue, 12 Dec 2017 08:00:00 GMT",The Times of India,https://news.google.com/rss/articles/CBMi1gFBVV95cUxPekJnaGJrT1NlYUVsUmgtYnpvSm5nSWxjNGxnaEI4VTYxWnhQd0tDRWY3UWpUeEZzY1ctdnV6M2JacHBDSWk2bVM5bm5MbDRSUWdrX1R0eDJkLXZyZXdQeDNrYmo0bUVhTXJhT3MwMjVSM0w0M0JXZmFYT21VSV9abENkaHpRNF8zbHR2dmNKZXFkY3duMmhuOUhRU1NLTHplV0RKb2IwZ1J4LTVkSUNQU2JGN2w1N3p2YUQ1akZYMzAtTFAyaGw3YkxybEhmWUwzNUxvTjlB0gHbAUFVX3lxTE9mVjYyWVRTZUdDVmpSV3Iza19YWGkwenpad3hBNG5xYlFSMU5RS0FsWXNrbmg5bGhnM2Jaa2QwYzdmYVN1SzM2VTN2cmlVajZRNVVZbVR5VWNPM0JlU3hPeFhabE1pZWl2LXRUVUF3MnBDZENGX3B4bWhZOUFxT0RQTkhUekdKU0c0My1POTQtUk1pUkhGdTZtZnZPSDBRM08yWmtpSmJ6ZjF2c1I4Yi1wX19zY05VVWVFd3BNVWRGY1RPUEI3MDFBTWQ2bkdXWTNtbzY4MU1kcE10UQ?oc=5,Murder,Cop opens fire to thwart murder bid on history-sheeter in Vellore The Times of India,Vellore,,,,LOW,Cop opens fire to thwart murder bid on history-sheeter in Vellore Cop opens fire to thwart murder bid on history-sheeter in V,10,Critical,True
3cfd981d02ca1e75,Female infanticide in T.N.: Parents among four arrested for death of baby girl in Vellore,"Fri, 06 Sep 2024 07:00:00 GMT",The Hindu,https://news.google.com/rss/articles/CBMi5AFBVV95cUxQOTF0Nm94SXdCUE9CRzNIZEtOQnZMaGlFUlI4bjBIajZmUWtZSm1zbE0tWnJGQUFROWpjZmdrOHczZGY0YlRfeDdzYjlodzVsU1VfejF3SGVOY2hHalpENGE2V0tVTnhzYW04THhXbEQyVVllcjJVTlRmX2tUYzBId1FTQUMzeWY3UWpiS0J6OXlnUDd5STgzYXZfZE9NSXFpZGhSQlFMRDVZdlo0Zk1STTlKSTNoVzB3aTBQRHdVeU00eGtaYmJzc0l0ZUc3UDB2ZVJJNGJFeFBWaEhRcXB0N3JHd2jSAesBQVVfeXFMTzI3ZG1qZnR2c0I3RkRwRzB0R25Zdy16aXpnZEpNVVZya2RSVDVVMHJPOFBUYkUyM1BCdml6amt5ek5aWkhkSlh5a1EwOG9HZmlqMWJTTzFzQk1HQmYxUHU1NWFUYW5qMlJuMmFwekh3ZmI1eWlZalpRWkNzZUFUcVc5aXBUS2pGYTBoUXZRUXRWbEdUVFcySm56eTN6a0VFY0Z5VHA1eFlHajhjSENEczBia2xoR3dYWmo4RUVWSXcxZXRXaW5hVTdvTGY0dUZtNnBDZjhsQjRUbTZIY2gtTUtOcXZpTDhHQ2dkOA?oc=5,Murder,Female infanticide in T.N.: Parents among four arrested for death of baby girl in Vellore The Hindu,Vellore,,,,LOW,in T.N.: Parents among four arrested for death of baby girl in Vellore Female infanticide in T.N.: Parents among four arrested for,10,Critical,True
